,price,propertyType,operation,size,exterior,rooms,bathrooms,province,municipality,distance,status,newDevelopment,floor,district,hasLift,parkingSpace,size_MinMax,distance_MinMax,outliers_ifo_0.01_100,outliers_ifo_0.01_400,outliers_ifo_0.01_1000,outliers_ifo_0.01_2000,outliers_ifo_0.05_100,outliers_ifo_0.05_400,outliers_ifo_0.05_1000,outliers_ifo_0.05_2000,outliers_ifo_0.1_100,outliers_ifo_0.1_400,outliers_ifo_0.1_1000,outliers_ifo_0.1_2000,outliers_lof_0.01_20,outliers_lof_0.01_35,outliers_lof_0.01_50,outliers_lof_0.05_20,outliers_lof_0.05_35,outliers_lof_0.05_50,outliers_lof_0.1_20,outliers_lof_0.1_35,outliers_lof_0.1_50
221,710.0,flat,rent,66.0,True,3,1,Madrid,Parla,20588.0,good,False,4,Parque Inlasa,False,desconocido,0.2473118279569892,0.361707407866981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
222,725.0,flat,rent,62.0,True,2,1,Madrid,Madrid,7748.0,good,False,3,Latina,False,desconocido,0.2258064516129032,0.1341002960310567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
223,750.0,flat,rent,46.0,False,1,1,Madrid,Madrid,5680.0,good,False,bj,Carabanchel,False,desconocido,0.1397849462365591,0.0974420789534327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
224,750.0,flat,rent,61.0,True,2,1,Madrid,Madrid,3161.0,good,False,1,Carabanchel,True,desconocido,0.2204301075268817,0.0527892507046248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225,730.0,flat,rent,161.0,True,4,1,Madrid,Aranjuez,44159.0,good,False,3,Nuevo Aranjuez-Ciudad de las Artes,False,desconocido,0.7580645161290324,0.7795366316274618,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
226,720.0,flat,rent,110.0,False,2,1,Madrid,Parla,21417.0,good,False,desconocido,Las Américas,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.4838709677419355,0.376402602237073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
227,720.0,flat,rent,48.0,False,2,1,Madrid,Madrid,3551.0,good,False,bj,Puente de Vallecas,False,desconocido,0.1505376344086021,0.0597025508304823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
228,700.0,flat,rent,57.0,False,2,1,Madrid,Madrid,8410.0,good,False,4,Villaverde,False,desconocido,0.1989247311827957,0.1458351798344353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
229,750.0,duplex,rent,75.0,True,2,2,Madrid,Cobeña,24176.0,good,False,1,desconocido,False,desconocido,0.2956989247311828,0.4253097690248701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
230,610.0,studio,rent,26.0,False,0,1,Madrid,Madrid,5343.0,good,False,3,Tetuán,True,desconocido,0.032258064516129,0.0914682785882686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
231,740.0,flat,rent,52.0,False,2,1,Madrid,Móstoles,17525.0,good,False,4,Centro,False,desconocido,0.1720430107526881,0.3074114122631308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
232,715.0,flat,rent,62.0,True,2,1,Madrid,Colmenar Viejo,26558.0,good,False,bj,San Crispín - La Estación Consorcio,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.2258064516129032,0.4675340790243383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
233,550.0,flat,rent,57.0,False,2,1,Madrid,Aranjuez,43521.0,good,False,bj,Foso-Moreras,False,desconocido,0.1989247311827957,0.7682271816779821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
234,710.0,flat,rent,36.0,True,1,1,Madrid,Madrid,1315.0,good,False,bj,Arganzuela,False,desconocido,0.086021505376344,0.0200662967755659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
235,730.0,flat,rent,51.0,True,2,1,Madrid,Madrid,8093.0,good,False,2,Villaverde,False,desconocido,0.1666666666666666,0.1402159076808537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
236,750.0,studio,rent,23.0,True,0,1,Madrid,Madrid,1367.0,good,False,8,Centro,True,desconocido,0.0161290322580645,0.0209880701256802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
237,690.0,flat,rent,33.0,False,1,1,Madrid,Madrid,5232.0,good,False,3,Tetuán,True,desconocido,0.0698924731182795,0.0895006470139861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
238,740.0,flat,rent,73.0,True,3,1,Madrid,Parla,21838.0,good,False,4,Fuentebella-San Felix-El Leguario,True,desconocido,0.2849462365591398,0.3838654210908833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
239,750.0,duplex,rent,66.0,True,1,1,Madrid,Madrid,5627.0,good,False,bj,Tetuán,True,desconocido,0.2473118279569892,0.0965025791927392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
240,720.0,flat,rent,44.0,False,3,1,Madrid,Madrid,8176.0,good,False,2,Villaverde,False,desconocido,0.1290322580645161,0.1416871997589208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
241,475.0,flat,rent,79.0,True,2,2,Madrid,Navalafuente,45077.0,good,False,2,desconocido,True,desconocido,0.3172043010752688,0.7958094765390956,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
242,740.0,flat,rent,41.0,True,2,1,Madrid,Madrid,4787.0,good,False,2,Puente de Vallecas,False,desconocido,0.1129032258064516,0.0816123943062769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
243,740.0,flat,rent,57.0,True,1,1,Madrid,Madrid,3642.0,good,False,1,Latina,True,desconocido,0.1989247311827957,0.0613156541931824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
244,740.0,flat,rent,62.0,True,2,1,Madrid,Colmenar Viejo,26890.0,good,False,1,San Crispín - La Estación Consorcio,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.2258064516129032,0.4734192473366068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
245,700.0,flat,rent,74.0,False,2,1,Madrid,Getafe,9950.0,good,False,4,Getafe norte,False,desconocido,0.2903225806451613,0.1731338521262829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
246,730.0,flat,rent,35.0,False,1,1,Madrid,Madrid,760.0,good,False,2,Centro,True,desconocido,0.0806451612903225,0.0102281389041532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
247,700.0,studio,rent,28.0,True,0,1,Madrid,Madrid,9700.0,good,False,3,Fuencarral,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 90.0}",0.043010752688172,0.1687022494815025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
248,600.0,chalet,rent,180.0,False,3,2,Madrid,Meco,35543.0,good,False,desconocido,desconocido,desconocido,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.8602150537634409,0.6268058780777481,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
249,750.0,flat,rent,109.0,True,2,2,Madrid,Valdemoro,24455.0,good,False,3,Hospital,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.478494623655914,0.4302554375764451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
250,749.0,flat,rent,38.0,True,1,1,Madrid,Madrid,6506.0,good,False,2,Carabanchel,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.0967741935483871,0.1120840940917873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
251,700.0,studio,rent,30.0,False,0,1,Madrid,Madrid,2411.0,good,False,bj,Retiro,True,desconocido,0.053763440860215,0.0394944427702834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
252,667.0,flat,rent,70.0,True,1,1,Madrid,Parla,21185.0,good,False,8,Parla Este,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.2688172043010753,0.3722900749827167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
253,725.0,flat,rent,45.0,False,1,1,Madrid,Madrid,10398.0,good,False,1,San Blas,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.1344086021505376,0.1810752840657295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
254,550.0,penthouse,rent,70.0,True,3,1,Madrid,Robledo de Chavela,47595.0,good,False,3,desconocido,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.2688172043010753,0.8404445783773244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
255,695.0,flat,rent,55.0,True,3,1,Madrid,Parla,19765.0,good,False,4,Villayuventus-Renfe,False,desconocido,0.1881720430107527,0.3471185719603637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
256,750.0,flat,rent,105.0,True,3,1,Madrid,Campo Real,28810.0,good,False,1,desconocido,False,desconocido,0.456989247311828,0.5074539556485208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
257,699.0,flat,rent,52.0,True,1,1,Madrid,Madrid,7092.0,good,False,3,Puente de Vallecas,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.1720430107526881,0.1224717706911527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
258,750.0,studio,rent,32.0,True,0,1,Madrid,Madrid,5006.0,good,False,14,Ciudad Lineal,True,desconocido,0.064516129032258,0.0854944782231046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
259,730.0,flat,rent,80.0,True,3,1,Madrid,Collado Villalba,35774.0,good,False,4,Carlos Ruiz,False,desconocido,0.3225806451612903,0.6309006789215252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
260,710.0,flat,rent,30.0,True,1,1,Madrid,Madrid,1156.0,good,False,bj,Centro,False,desconocido,0.053763440860215,0.0172477974934855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
261,650.0,flat,rent,58.0,True,1,1,Madrid,Madrid,5924.0,good,False,4,Puente de Vallecas,True,desconocido,0.2043010752688172,0.1017673231347384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
262,600.0,countryHouse,rent,60.0,False,2,2,Madrid,Villaviciosa de Odón,23776.0,renew,False,desconocido,Centro,desconocido,desconocido,0.2150537634408602,0.4182192047932214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
263,740.0,flat,rent,41.0,True,2,1,Madrid,Madrid,8358.0,good,False,3,Villa de Vallecas,False,desconocido,0.1129032258064516,0.144913406484321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
264,525.0,flat,rent,40.0,True,1,1,Madrid,Aranjuez,43059.0,good,False,3,Foso-Moreras,True,desconocido,0.1075268817204301,0.7600375799904278,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
265,750.0,studio,rent,35.0,True,0,1,Madrid,Madrid,1272.0,good,False,4,Moncloa,False,desconocido,0.0806451612903225,0.0193040611206636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
266,750.0,flat,rent,74.0,True,3,1,Madrid,Alcalá de Henares,29245.0,good,False,2,Chorrillo,True,desconocido,0.2903225806451613,0.5151649442504388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
267,710.0,flat,rent,69.0,True,3,1,Madrid,Alcalá de Henares,28440.0,good,False,5,Reyes Católicos,True,desconocido,0.2634408602150537,0.5008951837342457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
268,560.0,studio,rent,46.0,True,0,1,Madrid,Madrid,3786.0,good,False,bj,Puente de Vallecas,False,desconocido,0.1397849462365591,0.0638682573165759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
269,600.0,flat,rent,42.0,True,1,1,Madrid,Torrejón de Ardoz,18905.0,good,False,bj,Noroeste,False,desconocido,0.1182795698924731,0.3318738588623189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
270,720.0,flat,rent,44.0,True,1,1,Madrid,Madrid,3589.0,good,False,ss,Carabanchel,False,desconocido,0.1290322580645161,0.0603761544324889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
271,750.0,flat,rent,60.0,True,2,1,Madrid,Madrid,2591.0,good,False,desconocido,Latina,False,desconocido,0.2150537634408602,0.0426851966745253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
272,750.0,flat,rent,42.0,False,1,1,Madrid,Madrid,2762.0,good,False,4,Arganzuela,True,desconocido,0.1182795698924731,0.0457164128835552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
273,750.0,studio,rent,90.0,True,0,1,Madrid,Madrid,7228.0,good,False,4,San Blas,True,desconocido,0.3763440860215054,0.1248825625299133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
274,650.0,studio,rent,45.0,False,0,1,Madrid,Madrid,3807.0,good,False,bj,Chamartín,True,desconocido,0.1344086021505376,0.0642405119387375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
275,650.0,flat,rent,59.0,True,1,1,Madrid,Parla,20637.0,good,False,2,El Nido-Las Fuentes,True,desconocido,0.2096774193548387,0.362576001985358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
276,670.0,flat,rent,75.0,True,2,1,Madrid,Arganda,27056.0,good,False,3,El Mirador - Grillero,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.2956989247311828,0.476361831492741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
277,650.0,flat,rent,45.0,True,1,1,Madrid,Getafe,12383.0,newdevelopment,True,2,La Alhóndiga,True,desconocido,0.1344086021505376,0.2162622090652864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
278,750.0,flat,rent,32.0,True,1,1,Madrid,Madrid,5339.0,good,False,2,Puente de Vallecas,True,desconocido,0.064516129032258,0.0913973729459521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
279,725.0,flat,rent,50.0,True,1,1,Madrid,Madrid,5564.0,desconocido,desconocido,desconocido,desconocido,desconocido,desconocido,0.1612903225806451,0.0953858153262545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
280,620.0,studio,rent,20.0,False,0,1,Madrid,Madrid,1893.0,good,False,1,Arganzuela,True,desconocido,0.0,0.0303121620902983,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
281,680.0,flat,rent,35.0,True,1,1,Madrid,Madrid,3308.0,good,False,bj,Carabanchel,False,desconocido,0.0806451612903225,0.0553950330597557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
282,750.0,flat,rent,87.0,True,3,1,Madrid,Coslada,12519.0,good,False,bj,La Espinilla - Parque Blanco,True,desconocido,0.3602150537634409,0.2186730009040469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
283,670.0,flat,rent,53.0,True,1,1,Madrid,Getafe,12383.0,newdevelopment,True,1,La Alhóndiga,True,desconocido,0.1774193548387097,0.2162622090652864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
284,600.0,flat,rent,75.0,True,3,1,Madrid,Alcalá de Henares,28756.0,desconocido,desconocido,desconocido,desconocido,desconocido,desconocido,0.2956989247311828,0.5064967294772482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
285,750.0,flat,rent,70.0,True,2,1,Madrid,Alcorcón,12614.0,good,False,4,Centro,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 15000.0}",0.2688172043010753,0.2203570099090635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
286,700.0,flat,rent,36.0,True,2,1,Madrid,Pozuelo de Alarcón,9525.0,good,False,3,Zona Pueblo,False,desconocido,0.086021505376344,0.1656001276301562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
287,695.0,flat,rent,58.0,False,1,1,Madrid,Madrid,5659.0,good,False,1,Carabanchel,True,desconocido,0.2043010752688172,0.0970698243312711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
288,710.0,flat,rent,66.0,True,1,1,Madrid,Arganda,25013.0,good,False,2,Centro,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.2473118279569892,0.4401467746795951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
289,620.0,flat,rent,80.0,True,2,1,Madrid,Bustarviejo,49280.0,good,False,2,desconocido,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.3225806451612903,0.8703135802031448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,700.0,flat,rent,80.0,True,3,1,Madrid,Collado Mediano,40907.0,good,False,1,desconocido,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.3225806451612903,0.7218903444241577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
291,715.0,flat,rent,89.0,True,3,1,Madrid,Chinchón,39316.0,good,False,bj,desconocido,False,desconocido,0.3709677419354839,0.6936876251927748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
292,750.0,flat,rent,50.0,True,1,1,Madrid,Madrid,11203.0,good,False,1,Villa de Vallecas,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.1612903225806451,0.1953450445819226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
293,750.0,flat,rent,45.0,True,1,1,Madrid,Madrid,8426.0,good,False,2,Hortaleza,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",0.1344086021505376,0.1461188024037013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
294,550.0,studio,rent,25.0,False,0,1,Madrid,Madrid,4650.0,good,False,bj,Tetuán,False,desconocido,0.0268817204301075,0.0791838760569372,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
295,730.0,flat,rent,60.0,True,1,1,Madrid,Colmenar Viejo,27803.0,good,False,desconocido,Centro,False,desconocido,0.2150537634408602,0.489603460195345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296,750.0,penthouse,rent,46.0,True,2,1,Madrid,Madrid,3889.0,good,False,4,Puente de Vallecas,True,desconocido,0.1397849462365591,0.0656940776062255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
297,700.0,flat,rent,45.0,True,1,1,Madrid,Coslada,13887.0,good,False,bj,Ciudad 70,False,desconocido,0.1344086021505376,0.2429227305762856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
298,680.0,flat,rent,85.0,True,2,1,Madrid,Coslada,13303.0,renew,False,bj,Valleaguado - La Cañada,True,desconocido,0.3494623655913978,0.2325705067980784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
299,600.0,flat,rent,28.0,False,1,1,Madrid,Madrid,4418.0,good,False,4,Tetuán,False,desconocido,0.043010752688172,0.0750713488025809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
